;dataPath;timeStamp;id;typeID;encounter
2694;165/Y2015M05D07h05m02s28PTZ6.jpg;07/05/2015 05:02;165;14;0
2696;165/Y2015M05D11h04m01s16PTZ1.jpg;11/05/2015 04:01;165;14;1
2697;165/Y2015M05D11h04m01s16PTZ2.jpg;11/05/2015 04:01;165;14;1
2698;165/Y2015M06D08h16m30s58PTZ1.jpg;08/06/2015 16:30;165;14;2
2699;165/Y2015M06D08h16m30s58PTZ2.jpg;08/06/2015 16:30;165;14;2
2702;165/Y2015M06D09h10m58s56PTZ3.jpg;09/06/2015 10:58;165;14;3
2703;165/Y2015M06D09h10m58s56PTZ4.jpg;09/06/2015 10:58;165;14;3
2704;165/Y2015M06D09h10m58s56PTZ5.jpg;09/06/2015 10:58;165;14;3
2705;165/Y2015M06D09h10m58s56PTZ6.jpg;09/06/2015 10:58;165;14;3
2701;165/Y2015M06D09h10m58s56PTZ2.jpg;09/06/2015 10:58;165;14;3
2706;165/Y2015M06D09h10m58s56PTZ7.jpg;09/06/2015 10:58;165;14;3
2700;165/Y2015M06D09h10m58s56PTZ1.jpg;09/06/2015 10:58;165;14;3
2708;165/Y2015M06D23h10m44s58PTZ2.jpg;23/06/2015 10:44;165;14;4
2707;165/Y2015M06D23h10m44s58PTZ1.jpg;23/06/2015 10:44;165;14;4
2709;165/Y2015M06D23h10m44s58PTZ3.jpg;23/06/2015 10:44;165;14;4
2710;165/Y2015M06D23h10m44s58PTZ4.jpg;23/06/2015 10:44;165;14;4
2717;167/Y2015M05D13h04m10s40PTZ6.jpg;13/05/2015 04:10;167;14;0
2720;167/Y2015M05D13h04m10s40PTZ9.jpg;13/05/2015 04:10;167;14;0
2712;167/Y2015M05D13h04m10s40PTZ10.jpg;13/05/2015 04:10;167;14;0
2713;167/Y2015M05D13h04m10s40PTZ2.jpg;13/05/2015 04:10;167;14;0
2714;167/Y2015M05D13h04m10s40PTZ3.jpg;13/05/2015 04:10;167;14;0
2715;167/Y2015M05D13h04m10s40PTZ4.jpg;13/05/2015 04:10;167;14;0
2711;167/Y2015M05D13h04m10s40PTZ1.jpg;13/05/2015 04:10;167;14;0
2718;167/Y2015M05D13h04m10s40PTZ7.jpg;13/05/2015 04:10;167;14;0
2719;167/Y2015M05D13h04m10s40PTZ8.jpg;13/05/2015 04:10;167;14;0
2716;167/Y2015M05D13h04m10s40PTZ5.jpg;13/05/2015 04:10;167;14;0
2723;167/Y2015M05D13h12m56s41PTZ3.jpg;13/05/2015 12:56;167;14;1
2724;167/Y2015M05D13h12m56s41PTZ4.jpg;13/05/2015 12:56;167;14;1
2722;167/Y2015M05D13h12m56s41PTZ2.jpg;13/05/2015 12:56;167;14;1
2721;167/Y2015M05D13h12m56s41PTZ1.jpg;13/05/2015 12:56;167;14;1
2725;167/Y2015M05D27h14m01s01PTZ1.jpg;27/05/2015 14:01;167;14;2
2726;167/Y2015M05D27h18m28s36PTZ1.jpg;27/05/2015 18:28;167;14;3
2731;167/Y2015M05D28h15m50s25PTZ5.jpg;28/05/2015 15:50;167;14;4
2730;167/Y2015M05D28h15m50s25PTZ4.jpg;28/05/2015 15:50;167;14;4
2729;167/Y2015M05D28h15m50s25PTZ3.jpg;28/05/2015 15:50;167;14;4
2728;167/Y2015M05D28h15m50s25PTZ2.jpg;28/05/2015 15:50;167;14;4
2727;167/Y2015M05D28h15m50s25PTZ1.jpg;28/05/2015 15:50;167;14;4
2732;169/Y2015M05D07h05m23s22PTZ1.jpg;07/05/2015 05:23;169;14;0
2733;169/Y2015M05D07h05m23s22PTZ2.jpg;07/05/2015 05:23;169;14;0
2734;169/Y2015M05D07h05m23s22PTZ3.jpg;07/05/2015 05:23;169;14;0
2735;169/Y2015M05D07h05m23s56PTZ1.jpg;07/05/2015 05:23;169;14;0
2736;169/Y2015M05D07h05m23s56PTZ2.jpg;07/05/2015 05:23;169;14;0
2737;169/Y2015M05D07h05m23s56PTZ3.jpg;07/05/2015 05:23;169;14;0
2738;170/Y2015M05D07h10m34s10PTZ1.jpg;07/05/2015 10:34;170;14;0
2743;171/Y2015M05D08h04m48s31PTZ5.jpg;08/05/2015 04:48;171;14;0
2744;171/Y2015M05D08h04m48s31PTZ6.jpg;08/05/2015 04:48;171;14;0
2742;171/Y2015M05D08h04m48s31PTZ4.jpg;08/05/2015 04:48;171;14;0
2740;171/Y2015M05D08h04m48s31PTZ2.jpg;08/05/2015 04:48;171;14;0
2739;171/Y2015M05D08h04m48s31PTZ1.jpg;08/05/2015 04:48;171;14;0
2741;171/Y2015M05D08h04m48s31PTZ3.jpg;08/05/2015 04:48;171;14;0
2745;172/Y2015M06D18h17m11s03PTZ1.jpg;18/06/2015 17:11;172;14;0
2746;172/Y2015M06D18h17m11s03PTZ2.jpg;18/06/2015 17:11;172;14;0
2747;172/Y2015M06D18h17m11s03PTZ3.jpg;18/06/2015 17:11;172;14;0
2748;175/Y2015M05D13h05m42s21PTZ1.jpg;13/05/2015 05:42;175;14;0
2749;175/Y2015M05D13h05m42s21PTZ10.jpg;13/05/2015 05:42;175;14;0
2750;175/Y2015M05D13h05m42s21PTZ11.jpg;13/05/2015 05:42;175;14;0
2752;175/Y2015M05D13h05m42s21PTZ3.jpg;13/05/2015 05:42;175;14;0
2753;175/Y2015M05D13h05m42s21PTZ4.jpg;13/05/2015 05:42;175;14;0
2754;175/Y2015M05D13h05m42s21PTZ5.jpg;13/05/2015 05:42;175;14;0
2755;175/Y2015M05D13h05m42s21PTZ6.jpg;13/05/2015 05:42;175;14;0
2756;175/Y2015M05D13h05m42s21PTZ7.jpg;13/05/2015 05:42;175;14;0
2757;175/Y2015M05D13h05m42s21PTZ8.jpg;13/05/2015 05:42;175;14;0
2758;175/Y2015M05D13h05m42s21PTZ9.jpg;13/05/2015 05:42;175;14;0
2751;175/Y2015M05D13h05m42s21PTZ2.jpg;13/05/2015 05:42;175;14;0
2759;175/Y2015M05D26h16m36s28PTZ1.jpg;26/05/2015 16:36;175;14;1
2760;175/Y2015M05D26h16m36s28PTZ2.jpg;26/05/2015 16:36;175;14;1
2762;175/Y2015M05D26h16m36s28PTZ4.jpg;26/05/2015 16:36;175;14;1
2761;175/Y2015M05D26h16m36s28PTZ3.jpg;26/05/2015 16:36;175;14;1
2766;175/Y2015M05D26h16m36s28PTZ8.jpg;26/05/2015 16:36;175;14;1
2765;175/Y2015M05D26h16m36s28PTZ7.jpg;26/05/2015 16:36;175;14;1
2764;175/Y2015M05D26h16m36s28PTZ6.jpg;26/05/2015 16:36;175;14;1
2763;175/Y2015M05D26h16m36s28PTZ5.jpg;26/05/2015 16:36;175;14;1
2767;175/Y2015M05D27h17m53s01PTZ1.jpg;27/05/2015 17:53;175;14;2
2769;175/Y2015M05D27h17m53s01PTZ3.jpg;27/05/2015 17:53;175;14;2
2768;175/Y2015M05D27h17m53s01PTZ2.jpg;27/05/2015 17:53;175;14;2
2772;175/Y2015M06D01h17m33s13PTZ3.jpg;01/06/2015 17:33;175;14;3
2771;175/Y2015M06D01h17m33s13PTZ2.jpg;01/06/2015 17:33;175;14;3
2770;175/Y2015M06D01h17m33s13PTZ1.jpg;01/06/2015 17:33;175;14;3
2778;175/Y2015M06D03h17m48s47PTZ6.jpg;03/06/2015 17:48;175;14;4
2777;175/Y2015M06D03h17m48s47PTZ5.jpg;03/06/2015 17:48;175;14;4
2776;175/Y2015M06D03h17m48s47PTZ4.jpg;03/06/2015 17:48;175;14;4
2774;175/Y2015M06D03h17m48s47PTZ2.jpg;03/06/2015 17:48;175;14;4
2773;175/Y2015M06D03h17m48s47PTZ1.jpg;03/06/2015 17:48;175;14;4
2775;175/Y2015M06D03h17m48s47PTZ3.jpg;03/06/2015 17:48;175;14;4
2784;175/Y2015M06D08h18m01s09PTZ6.jpg;08/06/2015 18:01;175;14;5
2781;175/Y2015M06D08h18m01s09PTZ3.jpg;08/06/2015 18:01;175;14;5
2782;175/Y2015M06D08h18m01s09PTZ4.jpg;08/06/2015 18:01;175;14;5
2780;175/Y2015M06D08h18m01s09PTZ2.jpg;08/06/2015 18:01;175;14;5
2779;175/Y2015M06D08h18m01s09PTZ1.jpg;08/06/2015 18:01;175;14;5
2783;175/Y2015M06D08h18m01s09PTZ5.jpg;08/06/2015 18:01;175;14;5
2787;175/Y2015M06D15h12m24s20PTZ3.jpg;15/06/2015 12:24;175;14;6
2786;175/Y2015M06D15h12m24s20PTZ2.jpg;15/06/2015 12:24;175;14;6
2785;175/Y2015M06D15h12m24s20PTZ1.jpg;15/06/2015 12:24;175;14;6
2788;175/Y2015M06D15h17m28s49PTZ1.jpg;15/06/2015 17:28;175;14;7
2789;175/Y2015M06D15h17m28s49PTZ2.jpg;15/06/2015 17:28;175;14;7
2791;175/Y2015M06D15h17m28s49PTZ4.jpg;15/06/2015 17:28;175;14;7
2790;175/Y2015M06D15h17m28s49PTZ3.jpg;15/06/2015 17:28;175;14;7
2792;175/Y2015M06D17h10m18s38PTZ1.jpg;17/06/2015 10:18;175;14;8
2793;175/Y2015M06D17h10m18s38PTZ2.jpg;17/06/2015 10:18;175;14;8
2794;175/Y2015M06D17h10m18s38PTZ3.jpg;17/06/2015 10:18;175;14;8
2802;175/Y2015M06D17h12m41s44PTZ8.jpg;17/06/2015 12:41;175;14;9
2795;175/Y2015M06D17h12m41s44PTZ1.jpg;17/06/2015 12:41;175;14;9
2796;175/Y2015M06D17h12m41s44PTZ2.jpg;17/06/2015 12:41;175;14;9
2797;175/Y2015M06D17h12m41s44PTZ3.jpg;17/06/2015 12:41;175;14;9
2798;175/Y2015M06D17h12m41s44PTZ4.jpg;17/06/2015 12:41;175;14;9
2799;175/Y2015M06D17h12m41s44PTZ5.jpg;17/06/2015 12:41;175;14;9
2800;175/Y2015M06D17h12m41s44PTZ6.jpg;17/06/2015 12:41;175;14;9
2801;175/Y2015M06D17h12m41s44PTZ7.jpg;17/06/2015 12:41;175;14;9
2806;177/Y2015M05D14h16m42s40PTZ4.jpg;14/05/2015 16:42;177;14;0
2803;177/Y2015M05D14h16m42s40PTZ1.jpg;14/05/2015 16:42;177;14;0
2804;177/Y2015M05D14h16m42s40PTZ2.jpg;14/05/2015 16:42;177;14;0
2805;177/Y2015M05D14h16m42s40PTZ3.jpg;14/05/2015 16:42;177;14;0
2807;177/Y2015M05D14h16m42s40PTZ5.jpg;14/05/2015 16:42;177;14;0
2808;177/Y2015M05D14h16m42s40PTZ6.jpg;14/05/2015 16:42;177;14;0
2809;177/Y2015M05D14h16m42s40PTZ7.jpg;14/05/2015 16:42;177;14;0
2817;179/Y2015M06D12h09m38s57PTZ8.jpg;12/06/2015 09:38;179;14;0
2816;179/Y2015M06D12h09m38s57PTZ7.jpg;12/06/2015 09:38;179;14;0
2815;179/Y2015M06D12h09m38s57PTZ6.jpg;12/06/2015 09:38;179;14;0
2814;179/Y2015M06D12h09m38s57PTZ5.jpg;12/06/2015 09:38;179;14;0
2810;179/Y2015M06D12h09m38s57PTZ1.jpg;12/06/2015 09:38;179;14;0
2812;179/Y2015M06D12h09m38s57PTZ3.jpg;12/06/2015 09:38;179;14;0
2811;179/Y2015M06D12h09m38s57PTZ2.jpg;12/06/2015 09:38;179;14;0
2813;179/Y2015M06D12h09m38s57PTZ4.jpg;12/06/2015 09:38;179;14;0
2818;181/Y2015M06D15h18m36s40PTZ1.jpg;15/06/2015 18:36;181;14;0
2819;181/Y2015M06D15h18m36s40PTZ2.jpg;15/06/2015 18:36;181;14;0
2820;181/Y2015M06D16h19m24s57PTZ1.jpg;16/06/2015 19:24;181;14;1
2821;182/Y2015M05D11h03m11s35PTZ1.jpg;11/05/2015 03:11;182;14;0
2822;182/Y2015M05D11h03m59s52PTZ1.jpg;11/05/2015 03:59;182;14;1
2823;182/Y2015M05D11h03m59s54PTZ1.jpg;11/05/2015 03:59;182;14;1
2824;182/Y2015M05D11h04m01s16PTZ1.jpg;11/05/2015 04:01;182;14;1
2825;182/Y2015M05D11h04m01s24PTZ1.jpg;11/05/2015 04:01;182;14;1
2826;182/Y2015M07D03h13m36s23PTZ1.jpg;03/07/2015 13:36;182;14;2
2827;182/Y2015M07D03h13m36s37PTZ1.jpg;03/07/2015 13:36;182;14;2
2828;182/Y2015M07D03h13m53s26PTZ1.jpg;03/07/2015 13:53;182;14;3
2829;183/Y2015M05D11h03m11s35PTZ1.jpg;11/05/2015 03:11;183;14;0
2830;183/Y2015M05D11h03m11s35PTZ2.jpg;11/05/2015 03:11;183;14;0
2831;183/Y2015M05D11h03m11s35PTZ3.jpg;11/05/2015 03:11;183;14;0
2832;183/Y2015M05D11h03m12s22PTZ1.jpg;11/05/2015 03:12;183;14;0
2835;184/Y2015M05D11h03m59s42PTZ3.jpg;11/05/2015 03:59;184;14;0
2834;184/Y2015M05D11h03m59s42PTZ2.jpg;11/05/2015 03:59;184;14;0
2833;184/Y2015M05D11h03m59s42PTZ1.jpg;11/05/2015 03:59;184;14;0
2842;184/Y2015M05D12h05m50s23PTZ7.jpg;12/05/2015 05:50;184;14;1
2841;184/Y2015M05D12h05m50s23PTZ6.jpg;12/05/2015 05:50;184;14;1
2840;184/Y2015M05D12h05m50s23PTZ5.jpg;12/05/2015 05:50;184;14;1
2839;184/Y2015M05D12h05m50s23PTZ4.jpg;12/05/2015 05:50;184;14;1
2838;184/Y2015M05D12h05m50s23PTZ3.jpg;12/05/2015 05:50;184;14;1
2836;184/Y2015M05D12h05m50s23PTZ1.jpg;12/05/2015 05:50;184;14;1
2837;184/Y2015M05D12h05m50s23PTZ2.jpg;12/05/2015 05:50;184;14;1
2845;185/Y2015M05D11h03m59s42PTZ3.jpg;11/05/2015 03:59;185;14;0
2844;185/Y2015M05D11h03m59s42PTZ2.jpg;11/05/2015 03:59;185;14;0
2843;185/Y2015M05D11h03m59s42PTZ1.jpg;11/05/2015 03:59;185;14;0
2846;185/Y2015M05D11h04m00s36PTZ1.jpg;11/05/2015 04:00;185;14;0
2849;185/Y2015M05D11h04m01s16PTZ3.jpg;11/05/2015 04:01;185;14;0
2848;185/Y2015M05D11h04m01s16PTZ2.jpg;11/05/2015 04:01;185;14;0
2847;185/Y2015M05D11h04m01s16PTZ1.jpg;11/05/2015 04:01;185;14;0
2850;185/Y2015M05D11h04m01s18PTZ1.jpg;11/05/2015 04:01;185;14;0
2851;185/Y2015M07D03h13m36s50PTZ1.jpg;03/07/2015 13:36;185;14;1
2852;185/Y2015M07D03h13m37s01PTZ1.jpg;03/07/2015 13:37;185;14;1
2853;186/Y2015M05D18h17m17s44PTZ1.jpg;18/05/2015 17:17;186;14;0
2854;186/Y2015M05D18h17m17s44PTZ2.jpg;18/05/2015 17:17;186;14;0
2855;186/Y2015M05D18h17m17s44PTZ3.jpg;18/05/2015 17:17;186;14;0
2862;187/Y2015M05D18h17m17s44PTZ7.jpg;18/05/2015 17:17;187;14;0
2860;187/Y2015M05D18h17m17s44PTZ5.jpg;18/05/2015 17:17;187;14;0
2859;187/Y2015M05D18h17m17s44PTZ4.jpg;18/05/2015 17:17;187;14;0
2861;187/Y2015M05D18h17m17s44PTZ6.jpg;18/05/2015 17:17;187;14;0
2857;187/Y2015M05D18h17m17s44PTZ2.jpg;18/05/2015 17:17;187;14;0
2856;187/Y2015M05D18h17m17s44PTZ1.jpg;18/05/2015 17:17;187;14;0
2858;187/Y2015M05D18h17m17s44PTZ3.jpg;18/05/2015 17:17;187;14;0
2863;188/Y2015M05D13h05m20s51PTZ1.jpg;13/05/2015 05:20;188;14;0
2864;188/Y2015M05D13h05m20s51PTZ2.jpg;13/05/2015 05:20;188;14;0
2865;188/Y2015M05D13h05m20s51PTZ3.jpg;13/05/2015 05:20;188;14;0
2866;188/Y2015M05D13h05m20s51PTZ4.jpg;13/05/2015 05:20;188;14;0
2867;188/Y2015M05D13h05m20s51PTZ5.jpg;13/05/2015 05:20;188;14;0
2869;188/Y2015M05D15h12m02s15PTZ2.jpg;15/05/2015 12:02;188;14;1
2868;188/Y2015M05D15h12m02s15PTZ1.jpg;15/05/2015 12:02;188;14;1
2871;188/Y2015M05D22h18m09s29PTZ2.jpg;22/05/2015 18:09;188;14;2
2872;188/Y2015M05D22h18m09s29PTZ3.jpg;22/05/2015 18:09;188;14;2
2870;188/Y2015M05D22h18m09s29PTZ1.jpg;22/05/2015 18:09;188;14;2
2877;188/Y2015M05D27h18m25s23PTZ5.jpg;27/05/2015 18:25;188;14;3
2875;188/Y2015M05D27h18m25s23PTZ3.jpg;27/05/2015 18:25;188;14;3
2873;188/Y2015M05D27h18m25s23PTZ1.jpg;27/05/2015 18:25;188;14;3
2876;188/Y2015M05D27h18m25s23PTZ4.jpg;27/05/2015 18:25;188;14;3
2874;188/Y2015M05D27h18m25s23PTZ2.jpg;27/05/2015 18:25;188;14;3
2878;188/Y2015M06D01h15m42s26PTZ1.jpg;01/06/2015 15:42;188;14;4
2880;188/Y2015M06D01h15m42s26PTZ3.jpg;01/06/2015 15:42;188;14;4
2879;188/Y2015M06D01h15m42s26PTZ2.jpg;01/06/2015 15:42;188;14;4
2885;188/Y2015M06D15h11m05s05PTZ5.jpg;15/06/2015 11:05;188;14;5
2884;188/Y2015M06D15h11m05s05PTZ4.jpg;15/06/2015 11:05;188;14;5
2883;188/Y2015M06D15h11m05s05PTZ3.jpg;15/06/2015 11:05;188;14;5
2882;188/Y2015M06D15h11m05s05PTZ2.jpg;15/06/2015 11:05;188;14;5
2881;188/Y2015M06D15h11m05s05PTZ1.jpg;15/06/2015 11:05;188;14;5
2890;188/Y2015M06D15h12m11s59PTZ5.jpg;15/06/2015 12:11;188;14;6
2889;188/Y2015M06D15h12m11s59PTZ4.jpg;15/06/2015 12:11;188;14;6
2888;188/Y2015M06D15h12m11s59PTZ3.jpg;15/06/2015 12:11;188;14;6
2887;188/Y2015M06D15h12m11s59PTZ2.jpg;15/06/2015 12:11;188;14;6
2886;188/Y2015M06D15h12m11s59PTZ1.jpg;15/06/2015 12:11;188;14;6
2891;189/Y2015M05D11h06m38s16PTZ1.jpg;11/05/2015 06:38;189;14;0
2892;189/Y2015M05D11h06m38s16PTZ2.jpg;11/05/2015 06:38;189;14;0
2894;189/Y2015M05D12h09m37s33PTZ2.jpg;12/05/2015 09:37;189;14;1
2893;189/Y2015M05D12h09m37s33PTZ1.jpg;12/05/2015 09:37;189;14;1
2897;189/Y2015M05D12h12m40s36PTZ3.jpg;12/05/2015 12:40;189;14;2
2898;189/Y2015M05D12h12m40s36PTZ4.jpg;12/05/2015 12:40;189;14;2
2896;189/Y2015M05D12h12m40s36PTZ2.jpg;12/05/2015 12:40;189;14;2
2895;189/Y2015M05D12h12m40s36PTZ1.jpg;12/05/2015 12:40;189;14;2
2899;189/Y2015M05D13h09m29s11PTZ1.jpg;13/05/2015 09:29;189;14;3
2900;190/Y2015M05D11h05m39s45PTZ1.jpg;11/05/2015 05:39;190;14;0
2901;190/Y2015M05D11h05m39s45PTZ2.jpg;11/05/2015 05:39;190;14;0
2902;190/Y2015M05D14h18m55s10PTZ1.jpg;14/05/2015 18:55;190;14;1
2907;191/Y2015M05D11h05m38s05PTZ5.jpg;11/05/2015 05:38;191;14;0
2903;191/Y2015M05D11h05m38s05PTZ1.jpg;11/05/2015 05:38;191;14;0
2905;191/Y2015M05D11h05m38s05PTZ3.jpg;11/05/2015 05:38;191;14;0
2904;191/Y2015M05D11h05m38s05PTZ2.jpg;11/05/2015 05:38;191;14;0
2906;191/Y2015M05D11h05m38s05PTZ4.jpg;11/05/2015 05:38;191;14;0
2908;191/Y2015M05D14h18m55s10PTZ1.jpg;14/05/2015 18:55;191;14;1
2909;191/Y2015M05D18h16m00s36PTZ1.jpg;18/05/2015 16:00;191;14;2
2910;192/Y2015M05D11h05m38s05PTZ1.jpg;11/05/2015 05:38;192;14;0
2911;192/Y2015M05D11h05m38s05PTZ2.jpg;11/05/2015 05:38;192;14;0
2912;192/Y2015M05D11h05m38s05PTZ3.jpg;11/05/2015 05:38;192;14;0
2913;192/Y2015M05D14h18m55s21PTZ1.jpg;14/05/2015 18:55;192;14;1
2914;194/Y2015M05D12h06m03s22PTZ1.jpg;12/05/2015 06:03;194;14;0
2915;194/Y2015M05D12h06m03s22PTZ2.jpg;12/05/2015 06:03;194;14;0
2916;194/Y2015M05D15h14m49s40PTZ1.jpg;15/05/2015 14:49;194;14;1
2917;194/Y2015M05D15h14m49s40PTZ2.jpg;15/05/2015 14:49;194;14;1
2918;194/Y2015M05D18h15m28s48PTZ1.jpg;18/05/2015 15:28;194;14;2
2919;194/Y2015M05D18h15m28s48PTZ2.jpg;18/05/2015 15:28;194;14;2
2920;194/Y2015M05D20h02m39s39PTZ1.jpg;20/05/2015 02:39;194;14;3
2921;194/Y2015M05D21h17m42s40PTZ1.jpg;21/05/2015 17:42;194;14;4
2922;194/Y2015M05D22h17m59s26PTZ1.jpg;22/05/2015 17:59;194;14;5
2923;194/Y2015M05D22h17m59s26PTZ2.jpg;22/05/2015 17:59;194;14;5
2924;194/Y2015M05D25h17m38s35PTZ1.jpg;25/05/2015 17:38;194;14;6
2925;194/Y2015M06D02h17m40s26PTZ1.jpg;02/06/2015 17:40;194;14;7
2926;194/Y2015M06D03h17m32s56PTZ1.jpg;03/06/2015 17:32;194;14;8
2927;194/Y2015M06D08h17m16s08PTZ1.jpg;08/06/2015 17:16;194;14;9
2933;194/Y2015M06D09h10m33s44PTZ5.jpg;09/06/2015 10:33;194;14;10
2934;194/Y2015M06D09h10m33s44PTZ6.jpg;09/06/2015 10:33;194;14;10
2935;194/Y2015M06D09h10m33s44PTZ7.jpg;09/06/2015 10:33;194;14;10
2936;194/Y2015M06D09h10m33s44PTZ8.jpg;09/06/2015 10:33;194;14;10
2937;194/Y2015M06D09h10m33s44PTZ9.jpg;09/06/2015 10:33;194;14;10
2932;194/Y2015M06D09h10m33s44PTZ4.jpg;09/06/2015 10:33;194;14;10
2931;194/Y2015M06D09h10m33s44PTZ3.jpg;09/06/2015 10:33;194;14;10
2929;194/Y2015M06D09h10m33s44PTZ10.jpg;09/06/2015 10:33;194;14;10
2930;194/Y2015M06D09h10m33s44PTZ2.jpg;09/06/2015 10:33;194;14;10
2928;194/Y2015M06D09h10m33s44PTZ1.jpg;09/06/2015 10:33;194;14;10
2938;194/Y2015M06D15h17m09s00PTZ1.jpg;15/06/2015 17:09;194;14;11
2939;194/Y2015M06D15h17m09s00PTZ2.jpg;15/06/2015 17:09;194;14;11
2943;194/Y2015M06D16h10m31s17PTZ4.jpg;16/06/2015 10:31;194;14;12
2941;194/Y2015M06D16h10m31s17PTZ2.jpg;16/06/2015 10:31;194;14;12
2942;194/Y2015M06D16h10m31s17PTZ3.jpg;16/06/2015 10:31;194;14;12
2944;194/Y2015M06D16h10m31s17PTZ5.jpg;16/06/2015 10:31;194;14;12
2940;194/Y2015M06D16h10m31s17PTZ1.jpg;16/06/2015 10:31;194;14;12
2945;194/Y2015M06D17h14m44s38PTZ1.jpg;17/06/2015 14:44;194;14;13
2946;194/Y2015M06D19h17m59s51PTZ1.jpg;19/06/2015 17:59;194;14;14
2947;194/Y2015M06D23h17m55s52PTZ1.jpg;23/06/2015 17:55;194;14;15
2948;194/Y2015M06D25h17m23s11PTZ1.jpg;25/06/2015 17:23;194;14;16
2950;195/Y2015M05D14h16m54s41PTZ2.jpg;14/05/2015 16:54;195;14;0
2949;195/Y2015M05D14h16m54s41PTZ1.jpg;14/05/2015 16:54;195;14;0
2951;195/Y2015M05D14h16m55s00PTZ1.jpg;14/05/2015 16:55;195;14;0
2955;195/Y2015M05D14h18m08s07PTZ4.jpg;14/05/2015 18:08;195;14;1
2954;195/Y2015M05D14h18m08s07PTZ3.jpg;14/05/2015 18:08;195;14;1
2952;195/Y2015M05D14h18m08s07PTZ1.jpg;14/05/2015 18:08;195;14;1
2953;195/Y2015M05D14h18m08s07PTZ2.jpg;14/05/2015 18:08;195;14;1
2956;195/Y2015M05D15h11m20s30PTZ1.jpg;15/05/2015 11:20;195;14;2
2958;195/Y2015M05D18h18m35s25PTZ2.jpg;18/05/2015 18:35;195;14;3
2957;195/Y2015M05D18h18m35s25PTZ1.jpg;18/05/2015 18:35;195;14;3
2963;196/Y2015M05D12h02m32s23PTZ5.jpg;12/05/2015 02:32;196;14;0
2962;196/Y2015M05D12h02m32s23PTZ4.jpg;12/05/2015 02:32;196;14;0
2961;196/Y2015M05D12h02m32s23PTZ3.jpg;12/05/2015 02:32;196;14;0
2960;196/Y2015M05D12h02m32s23PTZ2.jpg;12/05/2015 02:32;196;14;0
2959;196/Y2015M05D12h02m32s23PTZ1.jpg;12/05/2015 02:32;196;14;0
2964;196/Y2015M05D12h02m32s23PTZ6.jpg;12/05/2015 02:32;196;14;0
2965;196/Y2015M05D12h02m32s43PTZ1.jpg;12/05/2015 02:32;196;14;0
2966;196/Y2015M05D15h14m39s56PTZ1.jpg;15/05/2015 14:39;196;14;1
2967;196/Y2015M05D15h14m40s05PTZ1.jpg;15/05/2015 14:40;196;14;1
2968;196/Y2015M05D21h17m50s11PTZ1.jpg;21/05/2015 17:50;196;14;2
2969;196/Y2015M05D21h17m50s21PTZ1.jpg;21/05/2015 17:50;196;14;2
2970;196/Y2015M05D21h17m51s04PTZ1.jpg;21/05/2015 17:51;196;14;2
2971;196/Y2015M05D21h17m51s04PTZ2.jpg;21/05/2015 17:51;196;14;2
2973;197/Y2015M05D25h18m34s20PTZ2.jpg;25/05/2015 18:34;197;14;0
2975;197/Y2015M05D25h18m34s20PTZ4.jpg;25/05/2015 18:34;197;14;0
2972;197/Y2015M05D25h18m34s20PTZ1.jpg;25/05/2015 18:34;197;14;0
2974;197/Y2015M05D25h18m34s20PTZ3.jpg;25/05/2015 18:34;197;14;0
2976;197/Y2015M06D15h17m33s27PTZ1.jpg;15/06/2015 17:33;197;14;1
2979;197/Y2015M07D03h12m32s58PTZ3.jpg;03/07/2015 12:32;197;14;2
2978;197/Y2015M07D03h12m32s58PTZ2.jpg;03/07/2015 12:32;197;14;2
2980;197/Y2015M07D03h12m32s58PTZ4.jpg;03/07/2015 12:32;197;14;2
2981;197/Y2015M07D03h12m32s58PTZ5.jpg;03/07/2015 12:32;197;14;2
2977;197/Y2015M07D03h12m32s58PTZ1.jpg;03/07/2015 12:32;197;14;2
2982;198/Y2015M05D05h01m36s27PTZ1.jpg;05/05/2015 01:36;198;14;0
2983;198/Y2015M05D05h01m36s27PTZ2.jpg;05/05/2015 01:36;198;14;0
2984;198/Y2015M05D05h01m36s27PTZ3.jpg;05/05/2015 01:36;198;14;0
2985;198/Y2015M05D05h01m36s27PTZ4.jpg;05/05/2015 01:36;198;14;0
2986;198/Y2015M05D05h01m36s27PTZ5.jpg;05/05/2015 01:36;198;14;0
2988;198/Y2015M05D06h01m25s24PTZ2.jpg;06/05/2015 01:25;198;14;1
2987;198/Y2015M05D06h01m25s24PTZ1.jpg;06/05/2015 01:25;198;14;1
2989;198/Y2015M05D06h01m25s24PTZ3.jpg;06/05/2015 01:25;198;14;1
2991;198/Y2015M05D06h01m25s24PTZ5.jpg;06/05/2015 01:25;198;14;1
2990;198/Y2015M05D06h01m25s24PTZ4.jpg;06/05/2015 01:25;198;14;1
2992;198/Y2015M05D11h01m31s05PTZ1.jpg;11/05/2015 01:31;198;14;2
2993;198/Y2015M05D11h01m31s05PTZ2.jpg;11/05/2015 01:31;198;14;2
2994;198/Y2015M05D11h01m31s05PTZ3.jpg;11/05/2015 01:31;198;14;2
2995;198/Y2015M05D11h01m31s05PTZ4.jpg;11/05/2015 01:31;198;14;2
2996;198/Y2015M05D11h01m31s05PTZ5.jpg;11/05/2015 01:31;198;14;2
2997;198/Y2015M05D11h01m31s05PTZ6.jpg;11/05/2015 01:31;198;14;2
